date,open,high,low,price,token_address,returns,log_returns,sma_10,sma_50,ema_10,ema_50,volatility_10,volatility_50,rsi_14,macd,macd_signal,macd_histogram,momentum_1,momentum_5,momentum_10,return,log_return,macd_diff,bb_high,bb_low,bb_width,price_lag_1,price_lag_2,price_lag_3,volume_sma_10,volume_sma_50,action_label
2025-01-24,1.372e-05,1.471e-05,1.368e-05,1.439e-05,$truth,-0.0457559681697612,-0.0468358416805335,2.0637999999999998e-05,2.1439999999999998e-05,2.0077175362982745e-05,2.6411403590414362e-05,1.5620229761427467,,11.875041491614098,-3.3776480844388486e-06,-2.1023882372633434e-06,-2.9149941553837272e-06,-6.900000000000002e-07,-8.9e-06,-1.507e-05,-0.04575596816976124,-0.04683584168053353,-1.2752598471755053e-06,3.044817810255063e-05,1.2431821897449366e-05,84.03151215065887,1.508e-05,1.918e-05,1.922e-05,,,1
2025-01-28,1.474e-05,1.474e-05,1.454e-05,1.464e-05,$truth,0.0173731758165394,0.0172239876338891,1.9373e-05,2.0873333333333332e-05,1.9088598024258607e-05,2.5949779920202034e-05,1.6235182009923266,,13.516488005011055,-3.62772203816892e-06,-2.407454997444459e-06,-2.594083258757517e-07,2.50000000000001e-07,-4.809999999999998e-06,-1.2650000000000001e-05,0.01737317581653941,0.017223987633889194,-1.2202670407244612e-06,3.0281515351602796e-05,1.1465151315063868e-05,90.14546807667963,1.439e-05,1.508e-05,1.918e-05,,,1
2025-02-05,1.417e-05,1.418e-05,1.363e-05,1.367e-05,$truth,-0.066256830601093,-0.0685538577973074,1.8194e-05,2.0319230769230768e-05,1.8103398383484316e-05,2.5468219923331368e-05,1.6234183370786015,,12.540469575772121,-3.8596862806848565e-06,-2.6979012540925385e-06,1.3055265386618622e-08,-9.700000000000009e-07,-5.549999999999999e-06,-1.179e-05,-0.066256830601093,-0.06855385779730741,-1.161785026592318e-06,3.0139747633392753e-05,1.0498713905068782e-05,96.66228978542935,1.464e-05,1.439e-05,1.508e-05,,,1
2025-02-13,1.147e-05,1.166e-05,9.83e-06,1.044e-05,$truth,-0.2362838332114117,-0.2695590682813654,1.7021e-05,1.961357142857143e-05,1.6710053222850803e-05,2.4878877965553667e-05,1.9049561631272476,,9.96108418032965,-4.255103436152502e-06,-3.0093416905045313e-06,-2.032213004766813e-06,-3.2299999999999996e-06,-8.74e-06,-1.173e-05,-0.23628383321141178,-0.26955906828136544,-1.2457617456479705e-06,3.0358219550557838e-05,8.868923306585019e-06,109.5634026787645,1.367e-05,1.464e-05,1.439e-05,,,1
2025-02-17,1.043e-05,1.05e-05,1.025e-05,1.026e-05,$truth,-0.0172413793103448,-0.0173917427118692,1.5962e-05,1.899e-05,1.5537316273241565e-05,2.4305588633571172e-05,1.9266384259746332,,9.839623534407252,-4.530770968941651e-06,-3.3136275461919556e-06,-2.629726773146047e-06,-1.7999999999999997e-07,-4.82e-06,-1.0589999999999999e-05,-0.017241379310344862,-0.01739174271186922,-1.2171434227496957e-06,3.037095250846782e-05,7.609047491532179e-06,119.86258566053525,1.044e-05,1.367e-05,1.464e-05,,,1
2025-02-21,1.021e-05,1.023e-05,9.71e-06,1.003e-05,$truth,-0.0224171539961013,-0.0226722377687792,1.4636e-05,1.8429999999999998e-05,1.4535986041743098e-05,2.3745761628333085e-05,1.6745462901749768,,9.677247901518982,-4.713464665925272e-06,-3.593594970138619e-06,-3.693191988363782e-06,-2.299999999999995e-07,-4.359999999999999e-06,-1.3259999999999998e-05,-0.022417153996101336,-0.022672237768779285,-1.1198696957866526e-06,3.027257995539823e-05,6.587420044601767e-06,128.5141612088794,1.026e-05,1.044e-05,1.367e-05,,,1
2025-02-25,1.024e-05,1.024e-05,9.32e-06,9.33e-06,$truth,-0.069790628115653,-0.0723455871145917,1.3623999999999999e-05,1.789470588235294e-05,1.3589443125062534e-05,2.318043764290826e-05,1.5867659148374658,,9.180687084738267,-4.858726512098472e-06,-3.84662127853059e-06,-1.1699434994902789e-05,-7.000000000000001e-07,-5.31e-06,-1.0119999999999998e-05,-0.06979062811565306,-0.07234558711459173,-1.012105233567882e-06,3.015584126332194e-05,5.6335705013839424e-06,137.03645605106536,1.003e-05,1.026e-05,1.044e-05,,,1
2025-03-01,9.38e-06,9.38e-06,8.55e-06,8.68e-06,$truth,-0.0696677384780278,-0.0722134861869936,1.257e-05,1.7382777777777778e-05,1.269681710232389e-05,2.2611793029460877e-05,1.5496947287048357,,8.732598310550301,-4.9690173999880354e-06,-4.071100502822079e-06,-1.6207423570599743e-05,-6.500000000000006e-07,-4.99e-06,-1.0539999999999999e-05,-0.06966773847802787,-0.07221348618699366,-8.979168971659567e-07,3.0024148669603208e-05,4.741406885952346e-06,145.4470747245727,9.33e-06,1.003e-05,1.026e-05,,,1
2025-03-09,7.76e-06,8.09e-06,5.95e-06,6.18e-06,$truth,-0.2880184331797235,-0.3397032572026594,1.127e-05,1.6793157894736843e-05,1.1511941265537729e-05,2.196740898908986e-05,1.9520423145888972,,7.264075874863892,-5.198230860300506e-06,-4.296526574317765e-06,-1.862210663534927e-05,-2.4999999999999998e-06,-4.26e-06,-1.3e-05,-0.28801843317972353,-0.3397032572026594,-9.017042859827416e-07,3.0075643477966287e-05,3.5106723115073983e-06,158.18925381976334,8.68e-06,9.33e-06,1.003e-05,,,1
2025-01-04,0.00010703,0.00012966,0.0001055,0.00012928,$wif,0.1908621960206338,0.1746775792461716,0.00012928,0.00012928,0.00012928,0.00012928,,,100.0,0.0,0.0,9.73768479250664e-06,,,,,,0.0,0.00012928,0.00012928,0.0,,,,,,0
2025-01-08,0.00012861,0.00012974,0.00012468,0.00012888,$wif,-0.0030940594059406,-0.0030988559040663,0.00012908,0.00012908,0.00012920727272727273,0.0001292643137254902,,,0.0,-3.1908831908846044e-08,-6.3817663817692094e-09,7.613476703018148e-06,-4.000000000000097e-07,,,-0.0030940594059406523,-0.003098855904066368,-2.5527065527076834e-08,0.00012948000000000001,0.00012868,0.6197706848466218,0.00012928,,,,,0
2025-01-12,0.00011393,0.00011743,0.00010851,0.00011493,$wif,-0.1082402234636871,-0.1145584914880516,0.00012436333333333335,0.00012436333333333335,0.00012661140495867767,0.00012870218377547099,,,0.0,-1.1693655083968527e-06,-2.389785147847859e-07,-4.625749860035001e-06,-1.395e-05,,,-0.10824022346368711,-0.1145584914880516,-9.303869936120668e-07,0.0001377080784497536,0.0001110185882169131,21.46089970208836,0.00012888,0.00012928,,,,0
2025-01-16,0.00011499,0.00011969,0.0001054,0.00011906,$wif,0.0359349169059428,0.0353043203445768,0.0001230375,0.0001230375,0.0001252384222389181,0.00012832405892153096,,,23.69686005187384,-1.7177504770595766e-06,-5.347329072397441e-07,-1.2247454188148032e-05,4.130000000000003e-06,,,0.03593491690594286,0.035304320344576846,-1.1830175698198326e-06,0.00013547356348488136,0.00011060143651511863,20.215078305201857,0.00011493,0.00012888,0.00012928,,,1
2025-01-20,0.00012037,0.00015667,0.00011835,0.00012639,$wif,0.0615655971778934,0.0597447969337907,0.000123708,0.000123708,0.00012544780001366024,0.00012824821347362777,,,47.48320166097185,-1.5430919712875282e-06,-7.364047200493009e-07,-6.767471294965827e-06,7.329999999999986e-06,,,0.06156559717789345,0.05974479693379076,-8.066872512382272e-07,0.00013514992571204688,0.0001122660742879531,18.498279354685057,0.00011906,0.00011493,0.00012888,,,1
2025-01-24,0.00012647,0.00014362,0.00012295,0.00013404,$wif,0.0605269404225019,0.0587658982100749,0.00012543,0.00012543,0.00012701001819299474,0.0001284753423570149,,,61.10933780074525,-7.784097576907483e-07,-7.448057275775905e-07,-2.9149941553837272e-06,7.650000000000023e-06,4.760000000000002e-06,,0.06052694042250195,0.058765898210074954,-3.3604030113157875e-08,0.0001384070464025268,0.0001124529535974732,20.692093442600328,0.00012639,0.00011906,0.00011493,,,1
2025-01-28,0.00013446,0.00014506,0.00013102,0.00013348,$wif,-0.0041778573560131,-0.0041866089859364,0.00012658,0.00012658,0.00012818637852154115,0.00012867160344105354,,,59.88444029011703,-2.1510135948598708e-07,-6.388648539592698e-07,-2.594083258757517e-07,-5.600000000000082e-07,4.600000000000003e-06,,-0.00417785735601317,-0.004186608985936432,4.2376349447328273e-07,0.00013984974216565103,0.00011331025783434895,20.96657001998901,0.00013404,0.00012639,0.00011906,,,1
2025-02-01,0.00012549,0.0001274,0.00012156,0.00012268,$wif,-0.0809109979023073,-0.0843723146371223,0.0001260925,0.0001260925,0.00012718521879035184,0.00012843663860022793,,,42.2821365518866,-6.328500348584773e-07,-6.376618901391114e-07,9.489657064283424e-07,-1.0799999999999991e-05,7.750000000000012e-06,,-0.08091099790230738,-0.08437231463712239,4.81185528063404e-09,0.0001387704207680124,0.00011341457923198759,20.108921257033373,0.00013348,0.00013404,0.00012639,,,1
2025-02-05,0.0001197,0.00012084,9.412e-05,0.0001086,$wif,-0.1147701336811217,-0.1219079317462158,0.0001241488888888889,0.0001241488888888889,0.00012380608810119695,0.0001276587312041406,,,29.930327532980343,-2.076124922573613e-06,-9.253544966260117e-07,1.3055265386618622e-08,-1.4080000000000014e-05,-1.0460000000000005e-05,,-0.11477013368112177,-0.12190793174621589,-1.1507704259476014e-06,0.00014038941828487008,0.00010790835949290774,26.162987911258973,0.00012268,0.00013348,0.00013404,,,1
2025-02-09,0.00010891,0.0001103,0.00010134,0.00010439,$wif,-0.0387661141804788,-0.039537522079628,0.000122173,0.000122173,0.00012027589026461567,0.0001267462319412331,,,27.35693949471957,-3.519076758560396e-06,-1.4440989490128886e-06,-1.175676475464883e-06,-4.210000000000002e-06,-2.1999999999999993e-05,,-0.03876611418047882,-0.03953752207962802,-2.074977809547507e-06,0.00014161337664244189,0.00010273262335755811,31.824341945342898,0.0001086,0.00012268,0.00013348,,,1
2025-02-13,0.00010425,0.00010795,0.00010065,0.00010277,$wif,-0.0155187278474949,-0.0156404037832253,0.00011952199999999998,0.0001204090909090909,0.00011709300112559462,0.00012580598755138083,1.0575287529914816,,26.41575568087697,-4.738721909164752e-06,-2.103023541043261e-06,-2.032213004766813e-06,-1.6200000000000014e-06,-3.127000000000002e-05,-2.6510000000000016e-05,-0.015518727847494973,-0.015640403783225322,-2.635698368121491e-06,0.00014204300276406435,9.877517905411746e-05,35.93401742615446,0.00010439,0.0001086,0.00012268,,,1
2025-02-17,0.00010277,0.00010335,0.00010219,0.00010333,$wif,0.0054490610100224,0.0054342685892818,0.00011696699999999998,0.00011898583333333333,0.00011459063728457742,0.0001249245762748561,1.0628675052331027,,27.346268922518874,-5.595609455545184e-06,-2.8015407239436457e-06,-2.629726773146047e-06,5.600000000000082e-07,-3.015e-05,-2.5549999999999998e-05,0.005449061010022405,0.005434268589281859,-2.794068731601538e-06,0.00014174880979121824,9.622285687544843e-05,38.26165824987833,0.00010277,0.00010439,0.0001086,,,1
2025-02-21,9.417e-05,9.71e-05,9.399e-05,9.399e-05,$wif,-0.090390012581051,-0.0947393565940535,0.00011487300000000001,0.00011706307692307693,0.0001108450668691997,0.00012371145563662645,1.018314140968667,,22.28467252269479,-6.948263693244434e-06,-3.6308853178038036e-06,-3.693191988363782e-06,-9.340000000000002e-06,-2.869000000000001e-05,-2.094e-05,-0.09039001258105106,-0.09473935659405357,-3.31737837544063e-06,0.00014267070845938674,9.145544538676714e-05,43.75014258874603,0.00010333,0.00010277,0.00010439,,,1
2025-03-01,7.518e-05,7.642e-05,7.378e-05,7.439e-05,$wif,-0.2085328226407065,-0.2338668694289601,0.000110406,0.000114015,0.00010421687289298156,0.00012177728090577836,1.4238811240663707,,15.7122903749178,-9.492385803199754e-06,-4.803185414882994e-06,-1.6207423570599743e-05,-1.9600000000000002e-05,-3.421e-05,-4.4670000000000004e-05,-0.2085328226407065,-0.2338668694289601,-4.68920038831676e-06,0.00014706090205845714,8.096909794154285e-05,57.967639448243034,9.399e-05,0.00010333,0.00010277,,,1
2025-03-05,7.593e-05,7.593e-05,7.465e-05,7.523e-05,$wif,0.0112918403011157,0.0112285633688801,0.00010528999999999999,0.00011142933333333333,9.894653236698491e-05,0.00011995189734084587,1.3403935191591774,,16.844213479168616,-1.1310459982757923e-05,-6.10464032845798e-06,-1.8260366837366346e-05,8.399999999999987e-07,-2.916e-05,-5.115999999999999e-05,0.011291840301115741,0.011228563368880194,-5.2058196542999425e-06,0.00014876064956455607,7.409801710211057e-05,67.00446841864994,7.439e-05,9.399e-05,0.00010333,,,1
2025-03-09,7.503e-05,7.554e-05,7.343e-05,7.374e-05,$wif,-0.0198059284859764,-0.0200046947661318,9.926e-05,0.00010907375,9.436352648207856e-05,0.0001181396660725774,1.210342955510854,,16.422910562905514,-1.2724843343007105e-05,-7.4286809313678055e-06,-1.862210663534927e-05,-1.490000000000001e-06,-2.9029999999999998e-05,-6.0300000000000016e-05,-0.0198059284859764,-0.020004694766131804,-5.296162411639299e-06,0.0001495638950201157,6.858360497988431e-05,74.24361043810394,7.523e-05,7.439e-05,9.399e-05,,,1
2025-01-24,4.368e-05,4.989e-05,4.226e-05,4.664e-05,alexis,0.0667886550777676,0.0646528787338991,4.664e-05,4.664e-05,4.664e-05,4.664e-05,,,100.0,0.0,0.0,-2.9149941553837272e-06,,,,,,0.0,4.664e-05,4.664e-05,0.0,,,,,,1
2025-01-28,4.663e-05,4.896e-05,4.087e-05,4.199e-05,alexis,-0.0996998284734133,-0.1050270473461349,4.4315e-05,4.4315e-05,4.579454545454545e-05,4.6457647058823534e-05,,,0.0,-3.7094017094016924e-07,-7.418803418803386e-08,-2.594083258757517e-07,-4.649999999999998e-06,,,-0.0996998284734133,-0.10502704734613494,-2.9675213675213537e-07,4.896499999999999e-05,3.966500000000001e-05,20.986122080559593,4.664e-05,,,,,1
2025-02-01,4.154e-05,4.154e-05,3.25e-05,3.25e-05,alexis,-0.2260061919504645,-0.2561914053604103,4.037666666666667e-05,4.037666666666667e-05,4.3377355371900826e-05,4.591028835063437e-05,,,0.0,-1.4143726106119312e-06,-3.422249494728133e-07,9.489657064283424e-07,-9.490000000000006e-06,,,-0.22600619195046456,-0.2561914053604103,-1.0721476611391178e-06,5.2145216091109575e-05,2.860811724222376e-05,58.293813709780764,4.199e-05,4.664e-05,,,,1
2025-02-05,2.604e-05,2.605e-05,2.211e-05,2.255e-05,alexis,-0.3061538461538461,-0.3655050233870043,3.592e-05,3.592e-05,3.9590563486100674e-05,4.499419861139381e-05,,,0.0,-3.0094906461312654e-06,-8.756780888045037e-07,1.3055265386618622e-08,-9.949999999999998e-06,,,-0.3061538461538461,-0.36550502338700436,-2.133812557326762e-06,5.4419097275272644e-05,1.7420902724727356e-05,103.00165520753141,3.25e-05,4.199e-05,4.664e-05,,,1
2025-02-09,2.262e-05,2.266e-05,2.07e-05,2.137e-05,alexis,-0.0523281596452327,-0.053746996617631,3.301e-05,3.301e-05,3.6277733761355094e-05,4.406775945016268e-05,,,0.0,-4.319061863177684e-06,-1.56435484367914e-06,-1.175676475464883e-06,-1.1799999999999989e-06,,,-0.05232815964523274,-0.05374699661763102,-2.754707019498544e-06,5.3240246661867464e-05,1.2779753338132531e-05,122.57041297708251,2.255e-05,3.25e-05,4.199e-05,,,1
2025-02-13,2.234e-05,2.245e-05,2.101e-05,2.15e-05,alexis,0.0060832943378568,0.0060648658025608,3.1091666666666666e-05,3.1091666666666666e-05,3.359087307747235e-05,4.31827492756465e-05,,,0.62319051938006,-5.285488749887236e-06,-2.308581624920759e-06,-2.032213004766813e-06,1.3000000000000045e-07,-2.514e-05,,0.006083294337856815,0.0060648658025608685,-2.9769071249664767e-06,5.1454683524577364e-05,1.0728649808755967e-05,130.98697523180294,2.137e-05,2.255e-05,3.25e-05,,,1
2025-02-17,2.066e-05,2.126e-05,2.066e-05,2.112e-05,alexis,-0.0176744186046511,-0.0178324762955563,2.9667142857142856e-05,2.9667142857142856e-05,3.1323441608841005e-05,4.2317543421699575e-05,,,0.6112002405673991,-6.012740712410247e-06,-3.049413442418657e-06,-2.629726773146047e-06,-3.7999999999999975e-07,-2.0870000000000002e-05,,-0.017674418604651132,-0.01783247629555636,-2.9633272699915903e-06,4.9769849751732836e-05,9.564435962552871e-06,135.5216913970529,2.15e-05,2.137e-05,2.255e-05,,,1
2025-02-21,1.883e-05,1.893e-05,1.525e-05,1.588e-05,alexis,-0.2481060606060606,-0.2851600030190711,2.794375e-05,2.794375e-05,2.8515543134506273e-05,4.1280777013005476e-05,,,0.47537580917783373,-6.9320094498580754e-06,-3.82593264390654e-06,-3.693191988363782e-06,-5.240000000000001e-06,-1.6619999999999997e-05,,-0.24810606060606066,-0.28516000301907113,-3.106076805951535e-06,4.8842704369776485e-05,7.0447956302235145e-06,149.57873849985407,2.112e-05,2.15e-05,2.137e-05,,,1
2025-02-25,1.59e-05,1.59e-05,6.73e-06,6.82e-06,alexis,-0.570528967254408,-0.845200983963619,2.559666666666667e-05,2.559666666666667e-05,2.4570898928232406e-05,3.992937399288762e-05,,,0.336243074528511,-8.29597202820201e-06,-4.719940520765634e-06,-1.1699434994902789e-05,-9.060000000000001e-06,-1.573e-05,,-0.570528967254408,-0.845200983963619,-3.5760315074363755e-06,4.935626075223789e-05,1.8370725810954472e-06,185.64600144996396,1.588e-05,2.112e-05,2.15e-05,,,1
2025-03-01,6.39e-06,6.39e-06,5.95e-06,5.98e-06,alexis,-0.1231671554252198,-0.1314389038928302,2.3635e-05,2.3635e-05,2.1190735486735604e-05,3.859802599316654e-05,,,0.32669596754372776,-9.337071233135834e-06,-5.643366663239674e-06,-1.6207423570599743e-05,-8.399999999999996e-07,-1.539e-05,,-0.12316715542521983,-0.13143890389283025,-3.69370456989616e-06,4.9063318465836467e-05,-1.7933184658364635e-06,215.17510865950044,6.82e-06,1.588e-05,2.112e-05,,,1
2025-03-05,6.72e-06,6.88e-06,6.52e-06,6.57e-06,alexis,0.0986622073578593,0.0940932645339786,1.9628000000000002e-05,2.2083636363636365e-05,1.8532419943692767e-05,3.734202497382668e-05,4.269998329454971,,2.4223812605247588,-9.999276351153665e-06,-6.514548600822472e-06,-1.8260366837366346e-05,5.899999999999994e-07,-1.4930000000000001e-05,-4.007e-05,0.09866220735785936,0.09409326453397862,-3.484727750331193e-06,4.823868909673316e-05,-4.07141636946043e-06,236.87269888363636,5.98e-06,6.82e-06,1.588e-05,,,1
2025-03-13,6.29e-06,6.36e-06,5.32e-06,5.59e-06,alexis,-0.1491628614916286,-0.1615345453295113,1.5988e-05,2.0709166666666668e-05,1.6179252681203173e-05,3.609684752387269e-05,4.245643963155704,,2.3345772784004453,-1.0482322795741385e-05,-7.308103439806254e-06,-1.7856044550928827e-05,-9.8e-07,-1.5530000000000002e-05,-3.6400000000000004e-05,-0.1491628614916286,-0.16153454532951134,-3.174219355935131e-06,4.7358798882181805e-05,-5.940465548848465e-06,257.3703968340764,6.57e-06,5.98e-06,6.82e-06,,,0
2025-03-17,6.05e-06,6.09e-06,5.74e-06,5.74e-06,alexis,0.0268336314847943,0.0264799231644673,1.3312e-05,1.955769230769231e-05,1.4281206739166232e-05,3.490638291509337e-05,4.378996037776569,,2.914640492153893,-1.0729355505367195e-05,-7.992353852918444e-06,-1.6400427744525064e-05,1.5000000000000026e-07,-1.0140000000000001e-05,-2.6759999999999998e-05,0.02683363148479434,0.02647992316446732,-2.737001652448751e-06,4.6375872311156836e-05,-7.260487695772216e-06,274.24687515833926,5.59e-06,6.57e-06,5.98e-06,,,1
2025-03-21,5.69e-06,5.93e-06,5.67e-06,5.84e-06,alexis,0.0174216027874565,0.0172715865086607,1.1641e-05,1.857785714285714e-05,1.2746441877499643e-05,3.37665247615603e-05,4.330071959978141,,3.3268649138928197,-1.0792650585497189e-05,-8.552413199434194e-06,-1.4530477514206434e-05,9.999999999999989e-08,-9.8e-07,-1.671e-05,0.017421602787456525,0.017271586508660716,-2.2402373860629947e-06,4.5369017922456954e-05,-8.213303636742669e-06,288.42035519581486,5.74e-06,5.59e-06,6.57e-06,,,1
2025-03-25,5.78e-06,5.86e-06,5.78e-06,5.86e-06,alexis,0.0034246575342464,0.0034188067487854,1.009e-05,1.7729999999999998e-05,1.149436153613607e-05,3.267215124149911e-05,4.36947485476565,,3.4151939447539092,-1.071765213733126e-05,-8.985460987013607e-06,0.0010935491490166,1.999999999999981e-08,-1.2000000000000055e-07,-1.551e-05,0.003424657534246478,0.003418806748785461,-1.7321911503176539e-06,4.4379042509378575e-05,-8.91904250937858e-06,300.6096165750545,5.84e-06,5.74e-06,5.59e-06,,,0
2024-12-03,0.061935,0.065229,0.057638,0.059826,blk,-0.0339426430693708,-0.0345320708277014,0.059826,0.059826,0.059826,0.059826,,,100.0,0.0,0.0,-5.283016790659507e-06,,,,,,0.0,0.059826,0.059826,0.0,,,,,,1
2024-12-07,0.059856,0.069133,0.059557,0.064872,blk,0.0843445993380804,0.0809757485675453,0.062349,0.062349,0.06074345454545454,0.06002388235294117,,,100.0,0.00040252991452991577,8.050598290598316e-05,-1.1121849190903496e-05,0.005046000000000002,,,0.08434459933808047,0.08097574856754534,0.0003220239316239326,0.067395,0.05730300000000001,16.186306115575213,0.059826,,,,,1
2024-12-11,0.061407,0.062617,0.05676,0.058022,blk,-0.1055925514860032,-0.111593848670992,0.060906666666666665,0.060906666666666665,0.06024864462809916,0.05994537716262975,,,40.61845967132721,0.00016687637275671074,9.778006087612867e-05,-1.4451830902439929e-05,-0.006850000000000002,,,-0.10559255148600322,-0.11159384867099202,6.909631188058207e-05,0.06670471354087833,0.05510861979245501,19.039120646491874,0.064872,0.059826,,,,1
2024-12-15,0.057892,0.06351,0.057791,0.06283,blk,0.0828651201268484,0.0796104174435914,0.0613875,0.0613875,0.060717981968444766,0.06005849962684035,,,59.014965274330486,0.00036388996398561274,0.0001510020414980255,-1.591693432414762e-05,0.004808,,,0.08286512012684843,0.07961041744359149,0.00021288792248758725,0.06667781369580292,0.05609718630419707,17.23580108589835,0.058022,0.064872,0.059826,,,1
2024-12-19,0.062843,0.06662,0.060654,0.060654,blk,-0.0346331370364475,-0.0352470810148801,0.0612408,0.0612408,0.06070634888327299,0.06008185258265054,,,51.272992201013786,0.00034051440196853494,0.00018890451359212737,-1.2739674490431716e-06,-0.0021759999999999974,,,-0.03463313703644755,-0.0352470810148801,0.00015160988837640757,0.06600884671118058,0.05647275328881941,15.57147101664441,0.06283,0.058022,0.064872,,,1
2024-12-23,0.060923,0.064985,0.057037,0.058006,blk,-0.0436574669436475,-0.044639131928098,0.06070166666666666,0.06070166666666666,0.060215376359041534,0.06000044659901719,,,43.75117174801716,0.00010708324196121582,0.00017254025926594508,5.3133984253660685e-06,-0.0026479999999999976,-0.0018199999999999952,,-0.04365746694364758,-0.04463913192809804,-6.545701730472926e-05,0.06567746002607736,0.055725873307255966,16.394256146983427,0.060654,0.06283,0.058022,,,1
2024-12-27,0.057836,0.060003,0.056466,0.058421,blk,0.0071544323001069,0.0071289607667551,0.06037585714285714,0.06037585714285714,0.05988912611194307,0.05993850751670279,,,45.11023744546159,-4.391932775348051e-05,0.00012924834186205995,8.593839881022139e-06,0.0004149999999999987,-0.006450999999999998,,0.007154432300106928,0.007128960766755183,-0.00017316766961554046,0.06525122712777069,0.0555004871579436,16.15006466368763,0.058006,0.060654,0.06283,,,1
2024-12-31,0.058409,0.060337,0.05515,0.056489,blk,-0.0330703000633334,-0.0336294853063341,0.05989,0.05989,0.05927092136431705,0.05980323271212621,,,40.23621224465353,-0.0003158453373276332,4.022960602412132e-05,9.56470137424346e-06,-0.0019320000000000032,-0.0015329999999999996,,-0.033070300063333447,-0.03362948530633413,-0.0003560749433517545,0.06512523437870742,0.05465476562129259,17.4828331230837,0.058421,0.058006,0.060654,,,0
2025-01-04,0.056447,0.061734,0.056035,0.057368,blk,0.0155605516118182,0.0154407276479751,0.059609777777777775,0.059609777777777775,0.05892493566171395,0.05970773339008205,,,43.24100018466716,-0.00045517374554296386,-5.8851064289295726e-05,9.73768479250664e-06,0.0008790000000000048,-0.005461999999999995,,0.01556055161181824,0.015440727647975189,-0.0003963226812536681,0.06479390404319632,0.05442565151235923,17.393543336949534,0.056489,0.058421,0.058006,,,0
2025-01-08,0.057421,0.062899,0.057323,0.057324,blk,-0.0007669781062613,-0.0007672723844486,0.0593812,0.0593812,0.05863385645049323,0.05961425364929452,,,43.12411904601688,-0.0005626569856485089,-0.00015961224856113836,7.613476703018148e-06,-4.400000000000237e-05,-0.0033299999999999996,,-0.0007669781062613623,-0.0007672723844486768,-0.00040304473708737055,0.06448693887307215,0.05427546112692786,17.19648263447739,0.057368,0.056489,0.058421,,,0
2025-01-12,0.057204,0.058205,0.055128,0.056006,blk,-0.0229921149954643,-0.0232605563429189,0.058999199999999995,0.05907436363636364,0.058156064368585364,0.05947275350618493,0.918187060833699,,39.66545367224762,-0.0007455950571198175,-0.0002768088102728742,-4.625749860035001e-06,-0.0013179999999999997,-0.0020000000000000018,-0.003819999999999997,-0.022992114995464386,-0.023260556342918987,-0.0004687862468469433,0.06431503550673413,0.05383369176599315,17.742626573617663,0.057324,0.057368,0.056489,,,0
2025-01-16,0.056019,0.056865,0.05283,0.05667,blk,0.0118558725850801,0.0117861423286217,0.058179,0.058874,0.05788587084702438,0.0593628416039816,0.7901832393708119,,42.181354819722245,-0.0008274571352569413,-0.0003869384752696876,-1.2247454188148032e-05,0.0006639999999999979,-0.0017510000000000026,-0.008202000000000001,0.01185587258508014,0.011786142328621721,-0.00044051865998725364,0.06406459990110328,0.05368340009889673,17.632910626433645,0.056006,0.057324,0.057368,,,0
2025-01-20,0.057127,0.06132,0.055934,0.060212,blk,0.0625022057526027,0.0606266978167296,0.05839799999999999,0.05897692307692307,0.05830880342029267,0.05939614193323722,0.6526354446656163,,53.35506027137421,-0.0005996116735665774,-0.0004294731149290656,-6.767471294965827e-06,0.0035420000000000035,0.003723000000000004,0.0021900000000000044,0.06250220575260279,0.060626697816729636,-0.0001701385586375118,0.06401461225788925,0.053939233895956895,17.083594457430628,0.05667,0.056006,0.057324,,,1
2025-01-24,0.060099,0.062082,0.058275,0.060275,blk,0.0010463030625125,0.0010457560689773,0.05814250000000001,0.059069642857142855,0.05866629370751218,0.05943060695546321,0.49751615878120486,,53.52709092631571,-0.0004092414494665311,-0.0004254267818365587,-2.9149941553837272e-06,6.300000000000056e-05,0.002907,-0.0025549999999999948,0.0010463030625125214,0.0010457560689773012,1.61853323700276e-05,0.06396990994065942,0.054169375773626294,16.591490472924058,0.060212,0.05667,0.056006,,,0
2025-01-28,0.060639,0.062481,0.058058,0.060411,blk,0.0022563251762752,0.0022537834971431,0.058118199999999995,0.05915906666666667,0.05898351303341906,0.05946905374152348,0.4665396955647864,,53.92216309105552,-0.0002445782659184423,-0.00038925707865293546,-2.594083258757517e-07,0.00013599999999999723,0.0030869999999999995,-0.00024300000000000016,0.0022563251762752756,0.002253783497143131,0.00014467881273449318,0.06394023670291883,0.0543778966304145,16.16377777963197,0.060275,0.060212,0.05667,,,1
2025-02-01,0.060617,0.062951,0.055511,0.057565,blk,-0.0471106255483273,-0.0482564634387503,0.0580741,0.0590594375,0.05872560157279741,0.059394384967346094,0.47639299576703653,,45.25254020599839,-0.00033981277150420264,-0.0003793682172231889,9.489657064283424e-07,-0.0028460000000000013,0.0015589999999999979,-0.0004410000000000039,-0.047110625548327345,-0.0482564634387503,3.955544571898628e-05,0.06375266890111107,0.054366206098888925,15.89324788645701,0.060411,0.060275,0.060212,,,1
